_id,timestamp,sensor_id,count,temperature,humidity
66f6ecd1d7325a5862d9ed7d,2024-09-27 20:35:13,87f1,91,28.55,59.18
66f6ece5d7325a5862d9ed7f,2024-09-27 20:35:33,87f1,92,28.54,59.15
66f6ecf9d7325a5862d9ed81,2024-09-27 20:35:53,87f1,93,28.55,58.97
66f6ed0dd7325a5862d9ed83,2024-09-27 20:36:13,87f1,94,28.52,59.09
66f6ed21d7325a5862d9ed85,2024-09-27 20:36:33,87f1,95,28.54,59.03
66f6ed35d7325a5862d9ed87,2024-09-27 20:36:53,87f1,96,28.52,59.03
66f6ed49d7325a5862d9ed89,2024-09-27 20:37:13,87f1,97,28.52,59.03
66f6ed5dd7325a5862d9ed8b,2024-09-27 20:37:33,87f1,98,28.51,59.06
66f6ed71d7325a5862d9ed8d,2024-09-27 20:37:53,87f1,99,28.51,59.06
66f6ed85d7325a5862d9ed8f,2024-09-27 20:38:13,87f1,100,28.5,59.06
66f6ed99d7325a5862d9ed91,2024-09-27 20:38:33,87f1,101,28.44,59.18
66f6edadd7325a5862d9ed93,2024-09-27 20:38:53,87f1,102,28.48,59.06
66f6edc1d7325a5862d9ed95,2024-09-27 20:39:13,87f1,103,28.5,59.0
66f6edd5d7325a5862d9ed97,2024-09-27 20:39:33,87f1,104,28.48,59.0
66f6ede9d7325a5862d9ed99,2024-09-27 20:39:53,87f1,105,28.44,59.06
66f6edfdd7325a5862d9ed9b,2024-09-27 20:40:13,87f1,106,28.47,59.06
66f6ee11d7325a5862d9ed9d,2024-09-27 20:40:33,87f1,107,28.45,58.94
66f6ee25d7325a5862d9ed9f,2024-09-27 20:40:53,87f1,108,28.44,58.97
66f6ee39d7325a5862d9eda1,2024-09-27 20:41:13,87f1,109,28.45,58.97
66f6ee4dd7325a5862d9eda3,2024-09-27 20:41:33,87f1,110,28.44,58.97
66f6ee61d7325a5862d9eda5,2024-09-27 20:41:53,87f1,111,28.44,58.97
66f6ee75d7325a5862d9eda7,2024-09-27 20:42:13,87f1,112,28.45,58.85
66f6ee89d7325a5862d9eda9,2024-09-27 20:42:33,87f1,113,28.44,58.91
66f6ee9dd7325a5862d9edab,2024-09-27 20:42:53,87f1,114,28.45,58.85
66f6eeb1d7325a5862d9edad,2024-09-27 20:43:13,87f1,115,28.48,58.69
66f6eec5d7325a5862d9edaf,2024-09-27 20:43:33,87f1,116,28.47,58.69
66f6eed9d7325a5862d9edb1,2024-09-27 20:43:53,87f1,117,28.43,58.69
66f6eeedd7325a5862d9edb3,2024-09-27 20:44:13,87f1,118,28.48,58.72
66f6ef01d7325a5862d9edb5,2024-09-27 20:44:33,87f1,119,28.47,58.72
66f6ef15d7325a5862d9edb7,2024-09-27 20:44:53,87f1,120,28.44,58.69
66f6ef29d7325a5862d9edb9,2024-09-27 20:45:13,87f1,121,28.41,58.72
66f6ef3dd7325a5862d9edbb,2024-09-27 20:45:33,87f1,122,28.41,58.63
66f6ef51d7325a5862d9edbd,2024-09-27 20:45:53,87f1,123,28.38,58.66
66f6ef65d7325a5862d9edbf,2024-09-27 20:46:13,87f1,124,28.4,58.79
66f6ef79d7325a5862d9edc1,2024-09-27 20:46:33,87f1,125,28.38,58.79
66f6ef8dd7325a5862d9edc3,2024-09-27 20:46:53,87f1,126,28.4,58.75
66f6efa1d7325a5862d9edc5,2024-09-27 20:47:13,87f1,127,28.41,58.69
66f6efb5d7325a5862d9edc7,2024-09-27 20:47:33,87f1,128,28.41,58.79
66f6efc9d7325a5862d9edc9,2024-09-27 20:47:53,87f1,129,28.44,58.66
66f6efddd7325a5862d9edcb,2024-09-27 20:48:13,87f1,130,28.41,58.69
66f6eff1d7325a5862d9edcd,2024-09-27 20:48:33,87f1,131,28.41,58.6
66f6f005d7325a5862d9edcf,2024-09-27 20:48:53,87f1,132,28.41,58.69
66f6f019d7325a5862d9edd1,2024-09-27 20:49:13,87f1,133,28.44,58.66
66f6f02dd7325a5862d9edd3,2024-09-27 20:49:33,87f1,134,28.44,58.6
66f6f041d7325a5862d9edd5,2024-09-27 20:49:53,87f1,135,28.44,58.54
66f6f055d7325a5862d9edd7,2024-09-27 20:50:13,87f1,136,28.43,58.51
66f6f069d7325a5862d9edd9,2024-09-27 20:50:33,87f1,137,28.4,58.6
66f6f07dd7325a5862d9eddb,2024-09-27 20:50:53,87f1,138,28.41,58.54
66f6f091d7325a5862d9eddd,2024-09-27 20:51:13,87f1,139,28.4,58.48
66f6f0a5d7325a5862d9eddf,2024-09-27 20:51:33,87f1,140,28.38,58.48
66f6f0b9d7325a5862d9ede1,2024-09-27 20:51:53,87f1,141,28.38,58.51
66f6f0cdd7325a5862d9ede3,2024-09-27 20:52:13,87f1,142,28.33,58.6
66f6f0e1d7325a5862d9ede5,2024-09-27 20:52:33,87f1,143,28.34,58.54
66f6f0f5d7325a5862d9ede7,2024-09-27 20:52:53,87f1,144,28.34,58.54
66f6f109d7325a5862d9ede9,2024-09-27 20:53:13,87f1,145,28.34,58.45
66f6f11dd7325a5862d9edeb,2024-09-27 20:53:33,87f1,146,28.33,58.39
66f6f131d7325a5862d9eded,2024-09-27 20:53:53,87f1,147,28.33,58.36
66f6f145d7325a5862d9edef,2024-09-27 20:54:13,87f1,148,28.3,58.39
66f6f159d7325a5862d9edf1,2024-09-27 20:54:33,87f1,149,28.31,58.39
66f6f16dd7325a5862d9edf3,2024-09-27 20:54:53,87f1,150,28.33,58.39
66f6f181d7325a5862d9edf5,2024-09-27 20:55:13,87f1,151,28.27,58.42
66f6f195d7325a5862d9edf7,2024-09-27 20:55:33,87f1,152,28.26,58.48
66f6f1a9d7325a5862d9edf9,2024-09-27 20:55:53,87f1,153,28.27,58.51
66f6f1bdd7325a5862d9edfb,2024-09-27 20:56:13,87f1,154,28.3,58.51
66f6f1d1d7325a5862d9edfd,2024-09-27 20:56:33,87f1,155,28.31,58.36
66f6f1e5d7325a5862d9edff,2024-09-27 20:56:53,87f1,156,28.31,58.36
66f6f1f9d7325a5862d9ee01,2024-09-27 20:57:13,87f1,157,28.31,58.36
66f6f20dd7325a5862d9ee03,2024-09-27 20:57:33,87f1,158,28.33,58.36
66f6f221d7325a5862d9ee05,2024-09-27 20:57:53,87f1,159,28.31,58.39
66f6f235d7325a5862d9ee07,2024-09-27 20:58:13,87f1,160,28.27,58.29
66f6f249d7325a5862d9ee09,2024-09-27 20:58:33,87f1,161,28.3,58.17
66f6f25dd7325a5862d9ee0b,2024-09-27 20:58:53,87f1,162,28.3,58.14
66f6f271d7325a5862d9ee0d,2024-09-27 20:59:13,87f1,163,28.3,58.23
66f6f285d7325a5862d9ee0f,2024-09-27 20:59:33,87f1,164,28.3,58.17
66f6f299d7325a5862d9ee11,2024-09-27 20:59:53,87f1,165,28.3,58.17
66f6f2add7325a5862d9ee13,2024-09-27 21:00:13,87f1,166,28.26,58.33
66f6f2c1d7325a5862d9ee15,2024-09-27 21:00:33,87f1,167,28.26,58.26
66f6f2d5d7325a5862d9ee17,2024-09-27 21:00:53,87f1,168,28.26,58.17
66f6f2e9d7325a5862d9ee19,2024-09-27 21:01:13,87f1,169,28.3,58.14
66f6f2fdd7325a5862d9ee1b,2024-09-27 21:01:33,87f1,170,28.3,58.08
66f6f311d7325a5862d9ee1d,2024-09-27 21:01:53,87f1,171,28.3,58.14
66f6f325d7325a5862d9ee1f,2024-09-27 21:02:13,87f1,172,28.27,58.29
66f6f339d7325a5862d9ee21,2024-09-27 21:02:33,87f1,173,28.25,58.26
66f6f34dd7325a5862d9ee23,2024-09-27 21:02:53,87f1,174,28.25,58.17
66f6f361d7325a5862d9ee25,2024-09-27 21:03:13,87f1,175,28.25,58.36
66f6f375d7325a5862d9ee27,2024-09-27 21:03:33,87f1,176,28.25,58.33
66f6f389d7325a5862d9ee29,2024-09-27 21:03:53,87f1,177,28.27,58.26
66f6f39dd7325a5862d9ee2b,2024-09-27 21:04:13,87f1,178,28.3,58.17
66f6f3b1d7325a5862d9ee2d,2024-09-27 21:04:33,87f1,179,28.3,58.2
66f6f3c5d7325a5862d9ee2f,2024-09-27 21:04:53,87f1,180,28.26,58.29
66f6f3d9d7325a5862d9ee31,2024-09-27 21:05:13,87f1,181,28.3,58.33
66f6f3edd7325a5862d9ee33,2024-09-27 21:05:33,87f1,182,28.27,58.29
66f6f401d7325a5862d9ee35,2024-09-27 21:05:53,87f1,183,28.26,58.29
66f6f415d7325a5862d9ee37,2024-09-27 21:06:13,87f1,184,28.26,58.29
66f6f429d7325a5862d9ee39,2024-09-27 21:06:33,87f1,185,28.26,58.23
66f6f43dd7325a5862d9ee3b,2024-09-27 21:06:53,87f1,186,28.25,58.17
66f6f451d7325a5862d9ee3d,2024-09-27 21:07:13,87f1,187,28.25,58.17
66f6f465d7325a5862d9ee3f,2024-09-27 21:07:33,87f1,188,28.26,58.17
66f6f479d7325a5862d9ee41,2024-09-27 21:07:53,87f1,189,28.27,58.11
66f6f48dd7325a5862d9ee43,2024-09-27 21:08:13,87f1,190,28.27,58.02
66f6f4a1d7325a5862d9ee45,2024-09-27 21:08:33,87f1,191,28.26,58.05
66f6f4b5d7325a5862d9ee47,2024-09-27 21:08:53,87f1,192,28.23,58.11
66f6f4c9d7325a5862d9ee49,2024-09-27 21:09:13,87f1,193,28.25,58.17
66f6f4ddd7325a5862d9ee4b,2024-09-27 21:09:33,87f1,194,28.26,58.05
66f6f4f1d7325a5862d9ee4d,2024-09-27 21:09:53,87f1,195,28.26,58.08
66f6f505d7325a5862d9ee4f,2024-09-27 21:10:13,87f1,196,28.23,58.08
66f6f519d7325a5862d9ee51,2024-09-27 21:10:33,87f1,197,28.23,58.08
66f6f52dd7325a5862d9ee53,2024-09-27 21:10:53,87f1,198,28.22,58.11
66f6f541d7325a5862d9ee55,2024-09-27 21:11:13,87f1,199,28.23,58.08
66f6f555d7325a5862d9ee57,2024-09-27 21:11:33,87f1,200,28.23,58.05
66f6f569d7325a5862d9ee59,2024-09-27 21:11:53,87f1,201,28.25,58.14
66f6f57dd7325a5862d9ee5b,2024-09-27 21:12:13,87f1,202,28.23,58.08
66f6f591d7325a5862d9ee5d,2024-09-27 21:12:33,87f1,203,28.22,58.14
66f6f5a5d7325a5862d9ee5f,2024-09-27 21:12:53,87f1,204,28.2,58.02
66f6f5b9d7325a5862d9ee61,2024-09-27 21:13:13,87f1,205,28.23,58.08
66f6f5cdd7325a5862d9ee63,2024-09-27 21:13:33,87f1,206,28.22,58.02
66f6f5e1d7325a5862d9ee65,2024-09-27 21:13:53,87f1,207,28.2,58.08
66f6f5f5d7325a5862d9ee67,2024-09-27 21:14:13,87f1,208,28.23,58.11
66f6f609d7325a5862d9ee69,2024-09-27 21:14:33,87f1,209,28.23,58.05
66f6f61dd7325a5862d9ee6b,2024-09-27 21:14:53,87f1,210,28.23,58.14
66f6f631d7325a5862d9ee6d,2024-09-27 21:15:13,87f1,211,28.23,58.08
66f6f645d7325a5862d9ee6f,2024-09-27 21:15:33,87f1,212,28.23,58.05
66f6f659d7325a5862d9ee71,2024-09-27 21:15:53,87f1,213,28.26,58.14
66f6f66dd7325a5862d9ee73,2024-09-27 21:16:13,87f1,214,28.25,58.14
66f6f681d7325a5862d9ee75,2024-09-27 21:16:33,87f1,215,28.23,58.2
66f6f695d7325a5862d9ee77,2024-09-27 21:16:53,87f1,216,28.26,58.11
66f6f6a9d7325a5862d9ee79,2024-09-27 21:17:13,87f1,217,28.23,58.11
66f6f6bdd7325a5862d9ee7b,2024-09-27 21:17:33,87f1,218,28.22,58.17
66f6f6d1d7325a5862d9ee7d,2024-09-27 21:17:53,87f1,219,28.23,58.11
66f6f6e5d7325a5862d9ee7f,2024-09-27 21:18:13,87f1,220,28.2,58.08
66f6f6f9d7325a5862d9ee81,2024-09-27 21:18:33,87f1,221,28.19,58.14
66f6f70dd7325a5862d9ee83,2024-09-27 21:18:53,87f1,222,28.22,58.14
66f6f721d7325a5862d9ee85,2024-09-27 21:19:13,87f1,223,28.22,58.02
66f6f735d7325a5862d9ee87,2024-09-27 21:19:33,87f1,224,28.23,58.02
66f6f749d7325a5862d9ee89,2024-09-27 21:19:53,87f1,225,28.23,58.02
66f6f75dd7325a5862d9ee8b,2024-09-27 21:20:13,87f1,226,28.19,57.9
66f6f771d7325a5862d9ee8d,2024-09-27 21:20:33,87f1,227,28.23,57.96
66f6f785d7325a5862d9ee8f,2024-09-27 21:20:53,87f1,228,28.23,57.96
66f6f799d7325a5862d9ee91,2024-09-27 21:21:13,87f1,229,28.19,57.99
66f6f7add7325a5862d9ee93,2024-09-27 21:21:33,87f1,230,28.22,57.83
66f6f7c1d7325a5862d9ee95,2024-09-27 21:21:53,87f1,231,28.19,57.74
66f6f7d5d7325a5862d9ee97,2024-09-27 21:22:13,87f1,232,28.2,57.74
66f6f7e9d7325a5862d9ee99,2024-09-27 21:22:33,87f1,233,28.2,57.74
66f6f7fdd7325a5862d9ee9b,2024-09-27 21:22:53,87f1,234,28.2,57.68
66f6f811d7325a5862d9ee9d,2024-09-27 21:23:13,87f1,235,28.19,57.71
66f6f825d7325a5862d9ee9f,2024-09-27 21:23:33,87f1,236,28.19,57.71
66f6f839d7325a5862d9eea1,2024-09-27 21:23:53,87f1,237,28.19,57.74
66f6f84dd7325a5862d9eea3,2024-09-27 21:24:13,87f1,238,28.19,57.71
66f6f861d7325a5862d9eea5,2024-09-27 21:24:33,87f1,239,28.19,57.68
66f6f875d7325a5862d9eea7,2024-09-27 21:24:53,87f1,240,28.19,57.71
66f6f889d7325a5862d9eea9,2024-09-27 21:25:13,87f1,241,28.16,57.8
66f6f89dd7325a5862d9eeab,2024-09-27 21:25:33,87f1,242,28.12,57.93
66f6f8b1d7325a5862d9eead,2024-09-27 21:25:53,87f1,243,28.16,57.8
66f6f8c5d7325a5862d9eeaf,2024-09-27 21:26:13,87f1,244,28.19,57.8
66f6f8d9d7325a5862d9eeb1,2024-09-27 21:26:33,87f1,245,28.18,57.77
66f6f8edd7325a5862d9eeb3,2024-09-27 21:26:53,87f1,246,28.18,57.74
66f6f901d7325a5862d9eeb5,2024-09-27 21:27:13,87f1,247,28.18,57.77
66f6f915d7325a5862d9eeb7,2024-09-27 21:27:33,87f1,248,28.15,57.74
66f6f929d7325a5862d9eeb9,2024-09-27 21:27:53,87f1,249,28.15,57.74
66f6f93dd7325a5862d9eebb,2024-09-27 21:28:13,87f1,250,28.12,57.74
66f6f951d7325a5862d9eebd,2024-09-27 21:28:33,87f1,251,28.13,57.68
66f6f965d7325a5862d9eebf,2024-09-27 21:28:53,87f1,252,28.13,57.74
66f6f979d7325a5862d9eec1,2024-09-27 21:29:13,87f1,253,28.13,57.62
66f6f98dd7325a5862d9eec3,2024-09-27 21:29:33,87f1,254,28.12,57.56
66f6f9a1d7325a5862d9eec5,2024-09-27 21:29:53,87f1,255,28.08,57.49
66f6f9b5d7325a5862d9eec7,2024-09-27 21:30:13,87f1,256,28.12,57.56
66f6f9c9d7325a5862d9eec9,2024-09-27 21:30:33,87f1,257,28.11,57.62
66f6f9ddd7325a5862d9eecb,2024-09-27 21:30:53,87f1,258,28.12,57.62
66f6f9f1d7325a5862d9eecd,2024-09-27 21:31:13,87f1,259,28.12,57.62
66f6fa05d7325a5862d9eecf,2024-09-27 21:31:33,87f1,260,28.09,57.56
66f6fa19d7325a5862d9eed1,2024-09-27 21:31:53,87f1,261,28.05,57.43
66f6fa2dd7325a5862d9eed3,2024-09-27 21:32:13,87f1,262,28.05,57.37
66f6fa41d7325a5862d9eed5,2024-09-27 21:32:33,87f1,263,28.08,57.49
66f6fa55d7325a5862d9eed7,2024-09-27 21:32:53,87f1,264,28.08,57.49
66f6fa69d7325a5862d9eed9,2024-09-27 21:33:13,87f1,265,28.11,57.43
66f6fa7dd7325a5862d9eedb,2024-09-27 21:33:33,87f1,266,28.04,57.37
66f6fa91d7325a5862d9eedd,2024-09-27 21:33:53,87f1,267,28.05,57.43
66f6faa5d7325a5862d9eedf,2024-09-27 21:34:13,87f1,268,28.08,57.56
66f6fab9d7325a5862d9eee1,2024-09-27 21:34:33,87f1,269,28.12,57.53
66f6facdd7325a5862d9eee3,2024-09-27 21:34:53,87f1,270,28.09,57.49
66f6fae1d7325a5862d9eee5,2024-09-27 21:35:13,87f1,271,28.09,57.37
66f6faf5d7325a5862d9eee7,2024-09-27 21:35:33,87f1,272,28.08,57.25
66f6fb09d7325a5862d9eee9,2024-09-27 21:35:53,87f1,273,28.08,57.37
66f6fb1dd7325a5862d9eeeb,2024-09-27 21:36:13,87f1,274,28.09,57.4
66f6fb31d7325a5862d9eeed,2024-09-27 21:36:33,87f1,275,28.09,57.37
66f6fb45d7325a5862d9eeef,2024-09-27 21:36:53,87f1,276,28.09,57.4
66f6fb59d7325a5862d9eef1,2024-09-27 21:37:13,87f1,277,28.12,57.4
66f6fb6dd7325a5862d9eef3,2024-09-27 21:37:33,87f1,278,28.09,57.43
66f6fb81d7325a5862d9eef5,2024-09-27 21:37:53,87f1,279,28.09,57.4
66f6fb95d7325a5862d9eef7,2024-09-27 21:38:13,87f1,280,28.09,57.37
66f6fba9d7325a5862d9eef9,2024-09-27 21:38:33,87f1,281,28.09,57.4
66f6fbbdd7325a5862d9eefb,2024-09-27 21:38:53,87f1,282,28.08,57.37
66f6fbd1d7325a5862d9eefd,2024-09-27 21:39:13,87f1,283,28.08,57.43
66f6fbe5d7325a5862d9eeff,2024-09-27 21:39:33,87f1,284,28.11,57.4
66f6fbf9d7325a5862d9ef01,2024-09-27 21:39:53,87f1,285,28.09,57.37
66f6fc0dd7325a5862d9ef03,2024-09-27 21:40:13,87f1,286,28.06,57.43
66f6fc21d7325a5862d9ef05,2024-09-27 21:40:33,87f1,287,28.05,57.43
66f6fc35d7325a5862d9ef07,2024-09-27 21:40:53,87f1,288,28.08,57.4
66f6fc49d7325a5862d9ef09,2024-09-27 21:41:13,87f1,289,28.08,57.37
66f6fc5dd7325a5862d9ef0b,2024-09-27 21:41:33,87f1,290,28.06,57.37
66f6fc71d7325a5862d9ef0d,2024-09-27 21:41:53,87f1,291,28.02,57.43
66f6fc85d7325a5862d9ef0f,2024-09-27 21:42:13,87f1,292,28.04,57.31
66f6fc99d7325a5862d9ef11,2024-09-27 21:42:33,87f1,293,28.04,57.34
66f6fcadd7325a5862d9ef13,2024-09-27 21:42:53,87f1,294,28.05,57.53
66f6fcc1d7325a5862d9ef15,2024-09-27 21:43:13,87f1,295,28.04,57.4
66f6fcd5d7325a5862d9ef17,2024-09-27 21:43:33,87f1,296,28.05,57.4
66f6fce9d7325a5862d9ef19,2024-09-27 21:43:53,87f1,297,28.06,57.4
66f6fcfdd7325a5862d9ef1b,2024-09-27 21:44:13,87f1,298,28.05,57.37
66f6fd11d7325a5862d9ef1d,2024-09-27 21:44:33,87f1,299,28.05,57.34
66f6fd25d7325a5862d9ef1f,2024-09-27 21:44:53,87f1,300,28.06,57.4
66f6fd39d7325a5862d9ef21,2024-09-27 21:45:13,87f1,301,28.06,57.43
66f6fd4dd7325a5862d9ef23,2024-09-27 21:45:33,87f1,302,28.06,57.43
66f6fd61d7325a5862d9ef25,2024-09-27 21:45:53,87f1,303,28.05,57.43
66f6fd75d7325a5862d9ef27,2024-09-27 21:46:13,87f1,304,28.05,57.37
66f6fd89d7325a5862d9ef29,2024-09-27 21:46:33,87f1,305,28.08,57.28
66f6fd9dd7325a5862d9ef2b,2024-09-27 21:46:53,87f1,306,28.08,57.31
66f6fdb1d7325a5862d9ef2d,2024-09-27 21:47:13,87f1,307,28.05,57.34
66f6fdc5d7325a5862d9ef2f,2024-09-27 21:47:33,87f1,308,28.06,57.34
66f6fdd9d7325a5862d9ef31,2024-09-27 21:47:53,87f1,309,28.02,57.34
66f6fdedd7325a5862d9ef33,2024-09-27 21:48:13,87f1,310,28.05,57.31
66f6fe01d7325a5862d9ef35,2024-09-27 21:48:33,87f1,311,28.05,57.31
66f6fe15d7325a5862d9ef37,2024-09-27 21:48:53,87f1,312,28.01,57.37
66f6fe29d7325a5862d9ef39,2024-09-27 21:49:13,87f1,313,28.04,57.43
66f6fe3dd7325a5862d9ef3b,2024-09-27 21:49:33,87f1,314,28.05,57.4
66f6fe51d7325a5862d9ef3d,2024-09-27 21:49:53,87f1,315,28.04,57.34
66f6fe65d7325a5862d9ef3f,2024-09-27 21:50:13,87f1,316,28.05,57.34
66f6fe79d7325a5862d9ef41,2024-09-27 21:50:33,87f1,317,28.05,57.31
66f6fe8dd7325a5862d9ef43,2024-09-27 21:50:53,87f1,318,28.05,57.28
